sourceCode;sourceName;targetCode;targetName;distributionSourceToTarget;distributionTargetToSource;
"'84220'";"Defence activities";"'84220'";"Defence activities";0;0;
"'8423'";"Justice and judicial activities";"'8423'";"Justice and judicial activities";0;0;
"'84231'";"Administration of justice";"'84232'";"Other justice and judicial activities";0;0;
"'84232'";"Prison administration and provision of correctional services";"'84231'";"Prison activities";0;0;
"'8424'";"Public order and safety activities";"'8424'";"Public order and safety activities";0;0;
"'84241'";"Police service";"'84241'";"Police service";0;0;
"'84242'";"Border guard service and civil defence activities";"'84242'";"Border and civil guard activities";0;0;
"'8425'";"Fire service activities";"'8425'";"Fire service activities";0;2;
"'84250'";"Fire service activities";"'84250'";"Fire service activities";0;1;
"'843'";"Compulsory social security activities";"'843'";"Compulsory social security activities";0;0;
"'8430'";"Compulsory social security activities";"'8430'";"Compulsory social security activities";0;0;
"'84301'";"Social security activities of the Social Insurance Institution";"'84301'";"Activities of the Social Insurance Institution";0;0;
"'84302'";"Mandatory employment pension insurance";"'84302'";"Statutory pension insurance by employers";0;0;
"'84309'";"Other compulsory social security activities";"'84309'";"Other compulsory social security activities";0;0;
"'P'";"Education";"'S'";"Arts, sports and recreation";2;2;
"'P'";"Education";"'Q'";"Education";2;2;
"'85'";"Education";"'93'";"Sports activities and amusement and recreation activities";2;2;
"'85'";"Education";"'85'";"Education";2;2;
"'851'";"Pre-primary education";"'851'";"Pre-primary education";0;2;
"'8510'";"Pre-primary education";"'8510'";"Pre-primary education";0;2;
"'85100'";"Pre-primary education";"'85100'";"Pre-primary education";0;1;
"'852'";"Primary education";"'852'";"Primary education";0;0;
"'8520'";"Primary education";"'8520'";"Primary education";0;0;
"'85200'";"Primary education";"'85200'";"Primary education";0;0;
"'853'";"Secondary education";"'853'";"Secondary and post-secondary non-tertiary education";0;2;
"'8531'";"General secondary education";"'8531'";"General secondary education";0;0;
"'85311'";"Secondary education";"'85311'";"Secondary education";0;0;
"'85312'";"Upper secondary general education";"'85312'";"General upper secondary education";0;0;
"'8532'";"Technical and vocational secondary education";"'8532'";"Vocational secondary education";0;0;
"'85320'";"Technical and vocational secondary education";"'85320'";"Vocational secondary education";0;0;
"'854'";"Higher education";"'854'";"Tertiary education";2;0;
"'854'";"Higher education";"'853'";"Secondary and post-secondary non-tertiary education";2;2;
"'8541'";"Post-secondary non-tertiary education";"'8533'";"Post-secondary non-tertiary education";0;0;
"'85410'";"Post-secondary non-tertiary education";"'85330'";"Post-secondary non-tertiary education";0;0;
"'8542'";"Tertiary education";"'8540'";"Tertiary education";0;0;
"'85420'";"Tertiary education";"'85400'";"Tertiary education";0;0;
"'855'";"Other education";"'931'";"Sports activities";2;2;
"'855'";"Other education";"'855'";"Other education";2;0;
"'8551'";"Sports and recreation education";"'9313'";"Activities of fitness centres";2;2;
"'8551'";"Sports and recreation education";"'8551'";"Sports and recreation education";2;0;
"'85510'";"Sports and recreation education";"'93130'";"Activities of fitness centres";2;2;
"'85510'";"Sports and recreation education";"'85510'";"Sports and recreation education";1;0;
"'8552'";"Cultural education";"'8552'";"Cultural education";0;0;
"'85520'";"Cultural education";"'85520'";"Cultural education";0;0;
"'8553'";"Driving school activities";"'8553'";"Driving school activities";0;0;
"'85530'";"Driving school activities";"'85530'";"Driving school activities";0;0;
"'8559'";"Other education n.e.c.";"'8559'";"Other education n.e.c.";0;0;
"'85591'";"Folk high schools, adult education centres, evening institutes, etc.";"'85591'";"Folk high schools and adult education centres";0;0;
"'85592'";"In-service training centres";"'85592'";"Study centres";0;0;
"'85593'";"Language schools and centres";"'85593'";"Language schools and centres";0;0;
"'85599'";"Other educational institutions";"'85599'";"Other miscellaneous educational n.e.c.";0;0;
"'856'";"Educational support activities";"'856'";"Educational support activities";0;2;
"'8560'";"Educational support activities";"'8569'";"Educational support activities n.e.c.";0;0;
"'85600'";"Educational support activities";"'85690'";"Educational support activities n.e.c.";0;0;
"'Q'";"Human health and social work activities";"'T'";"Other service activities";2;2;
"'Q'";"Human health and social work activities";"'R'";"Human health and social work activities";2;2;
"'Q'";"Human health and social work activities";"'Q'";"Education";2;2;
"'Q'";"Human health and social work activities";"'O'";"Administrative and support service activities";2;2;
"'86'";"Human health activities";"'86'";"Human health activities";0;2;
"'861'";"Hospital activities";"'861'";"Hospital activities";0;0;
"'8610'";"Hospital activities";"'8610'";"Hospital activities";0;0;
"'86101'";"Hospital activities proper";"'86100'";"Hospital activities";0;2;
"'86102'";"Rehabilitation centres and nursing homes";"'86100'";"Hospital activities";0;2;
"'862'";"Medical and dental practice activities";"'862'";"Medical and dental practice activities";0;0;
"'8621'";"General medical practice activities";"'8623'";"Dental practice care activities";2;2;
"'8621'";"General medical practice activities";"'8621'";"General medical practice activities";2;0;
"'86210'";"General medical practice activities";"'86230'";"Dental practice care activities";2;2;
"'86210'";"General medical practice activities";"'86210'";"General medical practice activities";1;0;
"'8622'";"Specialist medical practice activities";"'8622'";"Medical specialists activities";0;0;
"'86220'";"Specialist medical practice activities";"'86220'";"Medical specialists activities";0;0;
"'8623'";"Dental practice activities";"'8623'";"Dental practice care activities";0;2;
"'86230'";"Dental practice activities";"'86230'";"Dental practice care activities";0;1;
"'869'";"Other human health activities";"'869'";"Other human health activities";0;2;
"'8690'";"Other human health activities";"'8699'";"Other human health activities n.e.c.";2;0;
"'8690'";"Other human health activities";"'8696'";"Traditional, complementary and alternative medicine activities";2;0;
"'8690'";"Other human health activities";"'8695'";"Physiotherapy activities";2;0;
"'8690'";"Other human health activities";"'8694'";"Nursing and midwifery activities";2;0;
"'8690'";"Other human health activities";"'8693'";"Activities of psychologists and psychotherapists, except medical doctors";2;0;
"'8690'";"Other human health activities";"'8692'";"Patient transportation by ambulance";2;0;
