building_id,region,municipality,street,house_number,postal_code,latitude_wgs84,longitude_wgs84,building_use
102222157X,15,217,Lestikatu,32,69100,63.89419,23.93079,1
102222158Y,15,217,Lestikatu,32,69100,63.894057,23.930437,2
1022221590,15,217,Rantatie,2,69100,63.894903,23.93856,1
1022221612,15,217,Niittypolku,3,69100,63.892925,23.927483,1
1022221623,15,217,Niittypolku,3,69100,63.893177,23.927068,2
1022221634,15,217,Kopsalankuja,6,69100,63.894773,23.934579,1
1022221656,15,217,Kopsalankuja,6,69100,63.894752,23.934826,2
1022221678,15,217,Niittypolku,5,69100,63.892791,23.92709,1
1022221689,15,217,Halmeentie,18,69100,63.889153,23.94361,1
102222171C,15,217,Mattilankatu,8,69100,63.892828,23.930531,1
102222172D,15,217,,,69100,63.892759,23.93064,2
102222173E,15,217,Mattilankatu,10,69100,63.892551,23.930153,1
102222174F,15,217,Mattilankatu,10,69100,63.892546,23.930337,2
102222175H,15,217,Mattilankatu,12,69100,63.892356,23.929869,1
102222176J,15,217,Mattilankatu,14,69100,63.892133,23.929526,1
102222177K,15,217,Mattilankatu,16,69100,63.891884,23.929187,1
102222178L,15,217,Mattilankatu,16,69100,63.891926,23.929488,2
102222179M,15,217,Mattilankatu,18,69100,63.891689,23.928902,1
102222180N,15,217,Riihikatu,9,69100,63.891657,23.930373,1
102222181P,15,217,Riihikatu,9,69100,63.891655,23.929843,2
102222182R,15,217,Riihikatu,9,69100,63.891671,23.930168,2
102222183S,15,217,Riihikatu,7,69100,63.891841,23.930577,1
102222184T,15,217,Riihikatu,5,69100,63.892116,23.930833,1
102222185U,15,217,Riihikatu,5,69100,63.892246,23.930615,2
102222186V,15,217,Riihikatu,3,69100,63.892322,23.931238,1
102222187W,15,217,Riihikatu,3,69100,63.892286,23.930773,2
102222188X,15,217,Kannuksenkatu,50,69100,63.89264,23.931387,1
102222189Y,15,217,Kannuksenkatu,50,69100,63.892602,23.93131,2
1022221900,15,217,Kannuksenkatu,50,69100,63.892567,23.931334,2
1022221922,15,217,,,69100,63.894287,23.945966,2
1022221933,15,217,Puistokuja,1,69100,63.890548,23.931004,1
1022221944,15,217,Puistokuja,1,69100,63.890704,23.93117,2
1022221955,15,217,Puistokuja,1,69100,63.890648,23.931054,2
1022221966,15,217,Puistokuja,3,69100,63.890586,23.93155,1
1022221977,15,217,Puistokuja,3,69100,63.89055,23.931513,2
1022221988,15,217,Puistokuja,5,69100,63.8905,23.93213,1
1022221999,15,217,Puistokuja,5,69100,63.890508,23.932517,2
102222200A,15,217,Pikkukuja,4,69100,63.890361,23.929414,1
102222201B,15,217,Pikkukuja,2,69100,63.890265,23.929934,1
102222202C,15,217,Pikkukuja,2,69100,63.890126,23.929766,2
102222203D,15,217,Pikkukuja,2,69100,63.890246,23.929896,2
102222204E,15,217,Puistokuja,2,69100,63.890248,23.930833,1
102222205F,15,217,Puistokuja,2,69100,63.89004,23.930774,2
102222206H,15,217,Puistokuja,2,69100,63.890186,23.93086,2
102222207J,15,217,Puistokuja,4,69100,63.890199,23.931491,1
102222208K,15,217,Puistokuja,4,69100,63.889977,23.931596,2
102222209L,15,217,Puistokuja,6,69100,63.890185,23.932124,1
102222210M,15,217,Puistokuja,6,69100,63.890185,23.932083,1
102222211N,15,217,Puistokuja,6,69100,63.890094,23.932032,2
102222212P,15,217,Puistokuja,8,69100,63.890087,23.932563,1
102222213R,15,217,Puistokuja,8,69100,63.889947,23.932721,2
102222214S,15,217,Puistokuja,8,69100,63.890023,23.932488,2
102222216U,15,217,Juoksukuja,3,69100,63.8899,23.92924,1
102222217V,15,217,Juoksukuja,3,69100,63.889946,23.929297,2
102222218W,15,217,Juoksukuja,3,69100,63.89002,23.929411,2
102222219X,15,217,Juoksukuja,1,69100,63.889877,23.929875,1
102222220Y,15,217,Juoksukuja,1,69100,63.889771,23.929968,2
1022222210,15,217,Metsäkuja,3,69100,63.8897,23.93126,1
1022222221,15,217,Metsäkuja,3,69100,63.88971,23.931299,1
1022222232,15,217,Metsäkuja,3,69100,63.889782,23.931312,2
1022222243,15,217,Metsäkuja,5,69100,63.889774,23.931802,1
1022222254,15,217,Juoksukuja,6,69100,63.889572,23.928604,1
1022222265,15,217,Juoksukuja,4,69100,63.889557,23.929156,1
1022222276,15,217,Juoksukuja,4,69100,63.889588,23.929356,2
1022222287,15,217,Juoksukuja,2,69100,63.889514,23.92967,1
1022222298,15,217,Juoksukuja,2,69100,63.88929,23.929735,2
1022222309,15,217,Metsäkuja,2,69100,63.889407,23.930578,1
102222231A,15,217,Metsäkuja,4,69100,63.889411,23.931189,1
102222232B,15,217,Metsäkuja,4,69100,63.889231,23.931189,2
102222233C,15,217,Metsäkuja,6,69100,63.889323,23.931688,1
102222234D,15,217,Ravikuja,1,69100,63.889061,23.929495,1
102222235E,15,217,Ravikuja,1,69100,63.889235,23.929639,2
102222236F,15,217,Ravikuja,1,69100,63.889097,23.929063,2
102222237H,15,217,Kisakuja,1,69100,63.88892,23.930489,1
102222238J,15,217,Kisakuja,3,69100,63.888885,23.930961,1
102222239K,15,217,Kisakuja,3,69100,63.888979,23.931135,2
102222240L,15,217,Kisakuja,5,69100,63.888899,23.931592,1
102222241M,15,217,Kisakuja,5,69100,63.889051,23.931596,2
102222242N,15,217,Kisakuja,7,69100,63.888876,23.932206,1
102222243P,15,217,Kisakuja,7,69100,63.888876,23.932206,1
102222244R,15,217,Kisakuja,9,69100,63.888877,23.932674,1
102222245S,15,217,Kisakuja,9,69100,63.888963,23.93295,2
102222246T,15,217,Kisakuja,9,69100,63.888691,23.932817,2
102222247U,15,217,Ravikuja,6,69100,63.888756,23.928244,1
102222248V,15,217,Ravikuja,6,69100,63.888581,23.928039,2
102222249W,15,217,Ravikuja,4,69100,63.888732,23.928797,1
102222250X,15,217,Ravikuja,2,69100,63.888672,23.929354,1
102222251Y,15,217,Kisakuja,2,69100,63.888603,23.93034,1
1022222520,15,217,Kisakuja,2,69100,63.888424,23.93038,2
1022222531,15,217,Kisakuja,2,69100,63.888539,23.930306,2
1022222542,15,217,Kisakuja,4,69100,63.888569,23.930874,1
1022222553,15,217,Kisakuja,4,69100,63.88834,23.931062,2
1022222564,15,217,Kisakuja,6,69100,63.888509,23.931451,1
1022222575,15,217,Kisakuja,6,69100,63.888332,23.931144,2
1022222586,15,217,Kisakuja,8,69100,63.888423,23.932011,1
1022222597,15,217,Kisakuja,10,69100,63.888425,23.93254,1
1022222608,15,217,Kisakuja,10,69100,63.888388,23.932504,2
1022222619,15,217,Rantatie,5,69100,63.895248,23.937891,1
102222262A,15,217,Rantatie,9,69100,63.895452,23.937359,1
102222263B,15,217,Rantatie,9,69100,63.895583,23.937202,1
102222264C,15,217,Rantatie,9,69100,63.895582,23.937549,2
102222265D,15,217,Lestikatu,34,69100,63.893775,23.931956,1
102222266E,15,217,Lestikatu,34,69100,63.893473,23.93254,1
102222267F,15,217,Lestikatu,34,69100,63.893267,23.933418,1
102222268H,15,217,Lestikatu,34,69100,63.893523,23.933655,1
102222269J,15,217,Kannuksenkatu,35,69100,63.892823,23.932814,1
102222270K,15,217,Kannuksenkatu,35,69100,63.893162,23.932696,1
102222271L,15,217,Kannuksenkatu,35,69100,63.893093,23.93199,1
102222272M,15,217,Kannuksenkatu,52,69100,63.892317,23.932278,1
102222273N,15,217,Kannuksenkatu,52,69100,63.892208,23.933024,1
102222274P,15,217,Kannuksenkatu,52c,69100,63.891847,23.933369,1
102222275R,15,217,Kannuksenkatu,52,69100,63.892257,23.933671,1
102222276S,15,217,Rivikuja,1,69100,63.891031,23.93301,1
102222277T,15,217,Rivikuja,1,69100,63.891385,23.933216,1
102222278U,15,217,Rivikuja,1,69100,63.890853,23.932663,1
102222279V,15,217,Riihikatu,2a,69100,63.891113,23.931798,1
102222280W,15,217,Riihikatu,2b,69100,63.891477,23.931188,1
102222281X,15,217,Riihikatu,2,69100,63.891918,23.931649,1
102222282Y,15,217,Riihikatu,2,69100,63.891127,23.930757,1
1022222830,15,217,Halmeentie,22,69100,63.889007,23.945623,1
1022222841,15,217,Parsialanpolku,2,69100,63.892169,23.925262,1
1022222852,15,217,Parsialanpolku,2,69100,63.892273,23.925108,2
1022222863,15,217,Parsialanpolku,1,69100,63.892366,23.924405,1
1022222874,15,217,Parsialanpolku,1,69100,63.892498,23.924268,2
1022222885,15,217,Parsialanpolku,3,69100,63.892551,23.92467,1
1022222896,15,217,Parsialanpolku,3,69100,63.892641,23.92466,2
1022222907,15,217,Parsialanpolku,3,69100,63.892703,23.924612,2
1022222918,15,217,Parsialanpolku,7,69100,63.893003,23.925232,1
1022222929,15,217,Parsialanpolku,7,69100,63.892999,23.925436,2
102222293A,15,217,Kenttäpolku,3,69100,63.892449,23.926618,1
102222294B,15,217,Parsialanpolku,9,69100,63.893413,23.925472,1
102222295C,15,217,Parsialanpolku,9,69100,63.893439,23.925429,2
102222296D,15,217,Kenttäpolku,1,69100,63.892218,23.926317,1
102222297E,15,217,Kenttäpolku,4,69100,63.892289,23.927532,1
102222298F,15,217,Kenttäpolku,2,69100,63.892012,23.927195,1
102222299H,15,217,Lestikatu,26,69100,63.894663,23.929372,1
102222300J,15,217,Urheilutie,1,69100,63.891201,23.927508,1
102222301K,15,217,Kannuksenkatu,47,69100,63.892432,23.936424,1
102222302L,15,217,Kannuksenkatu,47,69100,63.892644,23.936258,2
102222303M,15,217,Kannuksenkatu,49,69100,63.892402,23.9371,1
102222304N,15,217,Kannuksenkatu,49,69100,63.892585,23.937264,2
102222305P,15,217,Halmeentie,14,69100,63.890052,23.943206,1
102222306R,15,217,Halmeentie,14,69100,63.889989,23.942785,2
102222307S,15,217,Taunonkuja,7,69100,63.890746,23.944598,1
102222309U,15,217,Halmeentie,12,69100,63.890407,23.942169,1
102222310V,15,217,Asematie,9,69100,63.89722,23.905218,1
102222312X,15,217,Asematie,7,69100,63.89747,23.907229,2
102222313Y,15,217,Asematie,7,69100,63.897221,23.90693,2
1022223140,15,217,Parsialanpolku,11,69100,63.893368,23.925905,1
102224808E,15,272,Varvintie,18,67300,63.869637,23.135705,1
102224809F,15,272,Varvintie,18,67300,63.869732,23.135244,2
102228606Y,15,272,Sipolankuja,6,67700,63.817105,23.128859,1
1022286070,15,272,Sipolankuja,6,67700,63.81711,23.128349,2
1022286081,15,272,Sipolankuja,4,67700,63.817378,23.128618,1
1022286092,15,272,Sipolankuja,2,67700,63.817791,23.128296,1
1022286103,15,272,Vesitorninpolku,8,67700,63.817631,23.127688,1
1022286114,15,272,Vesitorninpolku,6,67700,63.817496,23.127015,1
1022286125,15,272,Vesitorninpolku,6,67700,63.817486,23.127301,2
1022286136,15,272,Vesitorninpolku,4,67700,63.81736,23.126607,1
1022286147,15,272,Vesitorninpolku,2,67700,63.817104,23.125787,1
1022286158,15,272,Vesitorninpolku,2,67700,63.817051,23.126161,2
1022286169,15,272,Sipolanpolku,20,67700,63.816345,23.125973,1
102228617A,15,272,Sipolanpolku,20,67700,63.816247,23.126353,2
102228618B,15,272,Sipolanpolku,18,67700,63.816501,23.12642,1
102228619C,15,272,Sipolanpolku,18,67700,63.816394,23.12678,2
102228620D,15,272,Sipolanpolku,16,67700,63.816638,23.127194,1
102228621E,15,272,Sipolanpolku,16,67700,63.816488,23.12695,2
102228622F,15,272,Sipolanpolku,12,67700,63.816651,23.128331,1
102228623H,15,272,Sipolantie,1,67700,63.816575,23.125494,1
102228624J,15,272,Sipolantie,1,67700,63.816848,23.125965,1
102228625K,15,272,Sipolantie,1,67700,63.816809,23.126499,1
102228626L,15,272,Sipolantie,1,67700,63.816811,23.125258,2
102228627M,15,272,Sipolantie,1,67700,63.816653,23.126073,2
102228628N,15,272,Nynäsintie,25,67700,63.81644,23.138896,1
102228629P,15,272,Nynäsintie,25,67700,63.816219,23.139374,2
102228630R,15,272,Kuusimäentie,4,67700,63.816393,23.140835,1
102228631S,15,272,Kuusimäentie,4,67700,63.816511,23.1409,2
102228632T,15,272,Kuusimäentie,6,67700,63.816108,23.140935,1
102228633U,15,272,Kuusimäentie,6,67700,63.816273,23.141075,2
102228634V,15,272,Voikukkatie,14,67700,63.816937,23.141696,1
102228635W,15,272,Voikukkatie,14,67700,63.816764,23.141944,2
102228636X,15,272,Voikukkatie,12,67700,63.817092,23.142122,1
102228637Y,15,272,Voikukkatie,12,67700,63.816867,23.142438,2
1022286380,15,272,Voikukkatie,10,67700,63.81709,23.142692,1
1022286391,15,272,Voikukkatie,10,67700,63.816964,23.143055,2
1022286402,15,272,Voikukkatie,15,67700,63.81643,23.141888,1
1022286413,15,272,Voikukkatie,15,67700,63.816412,23.142216,2
1022286424,15,272,Voikukkatie,13,67700,63.816583,23.142558,1
1022286435,15,272,Voikukkatie,13,67700,63.816517,23.142791,2
1022286446,15,272,Voikukkatie,11,67700,63.816649,23.143037,1
1022286457,15,272,Voikukkatie,11,67700,63.816569,23.143394,2
1022286468,15,272,Voikukkatie,2,67700,63.817739,23.144454,1
1022286479,15,272,Voikukkatie,2,67700,63.817587,23.14417,2
102228648A,15,272,Voikukkatie,6,67700,63.817281,23.144131,1
102228649B,15,272,Voikukkatie,6,67700,63.817476,23.144043,2
102228650C,15,272,Voikukkatie,8,67700,63.817113,23.143584,1
102228651D,15,272,Voikukkatie,9,67700,63.816863,23.143964,1
102228652E,15,272,Voikukkatie,7,67700,63.817018,23.14437,1
102228653F,15,272,Voikukkatie,7,67700,63.816983,23.144761,2
102228654H,15,272,Voikukkatie,7,67700,63.816891,23.144692,2
102228655J,15,272,Voikukkatie,5,67700,63.817193,23.144875,1
102228656K,15,272,Voikukkatie,3,67700,63.817416,23.14517,1
102228657L,15,272,Voikukkatie,3,67700,63.81755,23.145457,2
102228658M,15,272,Voikukkatie,1,67700,63.817659,23.145157,2
102228659N,15,272,Voikukkatie,1,67700,63.817792,23.145098,1
102228660P,15,272,Nynäsinraitti,5,67700,63.818675,23.144164,1
102228662S,15,272,Ratamotie,5,67700,63.818792,23.145205,1
102228663T,15,272,Ratamotie,3,67700,63.818479,23.145268,1
102228664U,15,272,Ratamotie,1,67700,63.81822,23.145304,1
102228665V,15,272,Ratamotie,2,67700,63.818328,23.146347,1
102228666W,15,272,Ratamotie,2,67700,63.818343,23.145897,2
102228667X,15,272,Ratamotie,4,67700,63.818547,23.146459,1
102228668Y,15,272,Ratamotie,4,67700,63.818608,23.146044,2
1022286690,15,272,Ratamotie,6,67700,63.818821,23.1463,1
1022286701,15,272,Ratamotie,6,67700,63.818744,23.145741,2
1022286712,15,272,Nynäsintie,2,67700,63.818677,23.147296,1
1022286723,15,272,Nynäsintie,2,67700,63.818681,23.147763,2
1022286734,15,272,Pujotie,2,67700,63.817784,23.146482,1
1022286745,15,272,Pujotie,2,67700,63.817881,23.146082,2
1022286756,15,272,Pujotie,4,67700,63.817524,23.146864,2
1022286767,15,272,Pujotie,4,67700,63.817545,23.146637,1
1022286778,15,272,Pujotie,4,67700,63.817682,23.14672,2
1022286789,15,272,Pujotie,6,67700,63.817345,23.147193,1
102228679A,15,272,Pujotie,6,67700,63.817306,23.146771,2
102228680B,15,272,Pujotie,5,67700,63.817935,23.148435,1
102228681C,15,272,Pujotie,3,67700,63.817747,23.147789,1
102228682D,15,272,Pujotie,3,67700,63.817797,23.147314,2
102228683E,15,272,Pujotie,7,67700,63.817619,23.148376,2
102228684F,15,272,Pujotie,7,67700,63.81769,23.148692,1
102228685H,15,272,Pujotie,9,67700,63.817537,23.148021,1
102228686J,15,272,Pujotie,9,67700,63.8174,23.147918,2
102228687K,15,272,Sokojantie,20,67700,63.817516,23.148919,1
102228688L,15,272,Sokojantie,20,67700,63.817299,23.148847,2
102228689M,15,272,Mäkipellontie,2,67700,63.814926,23.129341,1
102228690N,15,272,Mäkipellontie,2,67700,63.814971,23.12901,2
102228691P,15,272,Mäkipellontie,4,67700,63.814708,23.129595,1
102228692R,15,272,Mäkipellontie,4,67700,63.814752,23.129243,2
102228693S,15,272,Mäkipellontie,6,67700,63.814507,23.129806,1
102228694T,15,272,Mäkipellontie,6,67700,63.814505,23.129419,2
102228695U,15,272,Mäkipellontie,8,67700,63.81428,23.13006,1
102228696V,15,272,Mäkipellontie,8,67700,63.814278,23.129654,2
102228697W,15,272,Mäkipellontie,10,67700,63.814044,23.130317,1
102228698X,15,272,Mäkipellontie,10,67700,63.81406,23.129908,2
102228699Y,15,272,Mäkipellontie,12,67700,63.813868,23.130788,1
1022287000,15,272,Mäkipellontie,12,67700,63.813821,23.130368,2
1022287011,15,272,Mäkipellontie,14,67700,63.813811,23.131345,1
1022287022,15,272,Mäkipellontie,14,67700,63.813704,23.131034,2
1022287033,15,272,Mäkipellontie,1,67700,63.815078,23.130317,1
1022287044,15,272,Mäkipellontie,1,67700,63.815111,23.129885,2
1022287055,15,272,Mäkipellontie,3,67700,63.814886,23.130547,1
1022287066,15,272,Mäkipellontie,3,67700,63.814875,23.130141,2
1022287077,15,272,Mäkipellontie,5,67700,63.814632,23.130805,1
1022287088,15,272,Mäkipellontie,5,67700,63.814639,23.130377,2
1022287099,15,272,Mäkipellontie,7,67700,63.814397,23.131061,1
102228710A,15,272,Mäkipellontie,7,67700,63.814429,23.130609,2
102228711B,15,272,Mäkipellontie,9,67700,63.814237,23.13147,1
102228712C,15,272,Mäkipellontie,9,67700,63.814138,23.131117,2
102228713D,15,272,Mäkipellontie,18,67700,63.81329,23.13103,1
102228714E,15,272,Mäkipellontie,18,67700,63.813429,23.131154,2
102228715F,15,272,Mäkipellontie,20,67700,63.813074,23.131324,1
102228716H,15,272,Mäkipellontie,20,67700,63.81309,23.130915,2
102228717J,15,272,Mäkipellontie,22,67700,63.812865,23.131577,1
102228718K,15,272,Mäkipellontie,22,67700,63.8129,23.131226,2
102228719L,15,272,Mäkipellontie,24,67700,63.812636,23.131771,1
102228720M,15,272,Mäkipellontie,24,67700,63.812663,23.131421,2
102228721N,15,272,Mäkipellontie,26,67700,63.812418,23.132024,1
102228722P,15,272,Mäkipellontie,26,67700,63.812414,23.131517,2
102228723R,15,272,Mäkipellontie,28,67700,63.812209,23.132277,1
102228724S,15,272,Mäkipellontie,28,67700,63.812185,23.131711,2
102228725T,15,272,Mäkipellontie,15,67700,63.813715,23.132111,1
102228725T,15,272,Mäkipellontie,33,67700,63.813715,23.132111,1
102228726U,15,272,Mäkipellontie,15,67700,63.813565,23.132233,2
102228726U,15,272,Mäkipellontie,33,67700,63.813565,23.132233,2
102228727V,15,272,Mäkipellontie,31,67700,63.813587,23.132718,1
102228728W,15,272,Mäkipellontie,29,67700,63.813368,23.132931,1
102228729X,15,272,Mäkipellontie,29,67700,63.81335,23.132568,2
102228730Y,15,272,Mäkipellontie,27,67700,63.813142,23.133186,1
1022287310,15,272,Mäkipellontie,25,67700,63.812905,23.133422,1
1022287321,15,272,Mäkipellontie,25,67700,63.812911,23.132974,2
1022287332,15,272,Mäkipellontie,17,67700,63.813348,23.132182,1
1022287343,15,272,Mäkipellontie,17,67700,63.813448,23.131863,2
1022287354,15,272,Mäkipellontie,19,67700,63.813129,23.132395,1
1022287365,15,272,Mäkipellontie,19,67700,63.813145,23.131986,2
1022287376,15,272,Mäkipellontie,21,67700,63.81291,23.132587,1
1022287387,15,272,Mäkipellontie,21,67700,63.812917,23.1322,2
1022287398,15,272,Mäkipellontie,23,67700,63.81271,23.132839,1
1022287409,15,272,Mäkipellontie,23,67700,63.812717,23.132431,2
102228741A,15,272,Mäkipellontie,48,67700,63.81394,23.133463,1
102228742B,15,272,Mäkipellontie,48,67700,63.813881,23.132942,2
102228743C,15,272,Mäkipellontie,46,67700,63.813722,23.133717,1
102228744D,15,272,Mäkipellontie,46,67700,63.813711,23.133311,2
102228745E,15,272,Mäkipellontie,44,67700,63.813486,23.133973,1
102228746F,15,272,Mäkipellontie,44,67700,63.813484,23.133546,2
102228747H,15,272,Mäkipellontie,42,67700,63.813259,23.134207,1
102228748J,15,272,Mäkipellontie,42,67700,63.813265,23.133779,2
102228749K,15,272,Mäkipellontie,40,67700,63.813041,23.134461,1
102228750L,15,272,Mäkipellontie,40,67700,63.813055,23.133991,2
102228751M,15,272,Mäkipellontie,38,67700,63.812848,23.13463,1
102228752N,15,272,Mäkipellontie,38,67700,63.812819,23.134247,2
102228753P,15,272,Mäkipellontie,30,67700,63.812349,23.132786,1
102228754R,15,272,Mäkipellontie,30,67700,63.812233,23.133148,2
102228755S,15,272,Mäkipellontie,32,67700,63.812453,23.133301,1
102228756T,15,272,Mäkipellontie,32,67700,63.812344,23.133601,2
102228757U,15,272,Mäkipellontie,34,67700,63.812582,23.133751,1
1022297274,15,272,Nurilantanhut,3,68300,63.849593,23.481529,1
1022297285,15,272,Nurilantanhut,3,68300,63.849659,23.48205,2
102229745P,15,421,Niementie,341,69440,63.541991,24.797271,2
102229746R,15,421,Vareskarintie,31 b,69440,63.541989,24.796547,1
102229747S,15,421,Kuoppalantie,63,69450,63.495304,24.747764,2
102229748T,15,421,Pölläsenniementie,,69440,63.53977,24.679294,2
1022297551,15,272,Ulkometsänpolku,34,67400,63.859443,23.14939,1
1022297562,15,272,Ulkometsänpolku,34,67400,63.859577,23.149718,2
1022297573,15,272,Ruotsalon Kirkkotie,498,68320,63.895067,23.349334,2
1022297584,15,272,Vuolteentie,19,68300,63.875752,23.65158,2
1022297595,15,272,Laitaluodonpolku,22,68320,63.932169,23.300923,1
1022297606,15,272,Anttilantie,34,68220,63.980971,23.420521,1
1022297617,15,272,Outokummuntie,8,67900,63.862737,23.043809,2
1022297628,15,272,Ulkometsäntie,30,67400,63.858989,23.148882,2
1022297639,15,272,Ulkometsäntie,30,67400,63.859064,23.14934,1
102229764A,15,272,Lidslentie,10,67400,63.860338,23.205288,2
102229765B,15,272,Lidslentie,10,67400,63.860399,23.204872,1
102229766C,15,272,Sateenkaari,46,67400,63.853797,23.172994,2
102229767D,15,272,Sateenkaari,46,67400,63.853697,23.173272,1
102229768E,15,272,Asujamaantie,32,68300,63.889885,23.416641,2
102229769F,15,272,Moisiontie,4,68320,63.893513,23.353288,2
102229770H,15,272,Anttilantie,34,68220,63.980864,23.420924,2
102231133F,15,217,Parsialanpolku,5,69100,63.892783,23.924991,1
102231134H,15,217,Parsialanpolku,5,69100,63.892915,23.924875,2
102231135J,15,217,Parsialanpolku,13,69100,63.893174,23.926497,1
102231136K,15,217,Parsialanpolku,13,69100,63.893178,23.926701,2
102231137L,15,217,Ratsukuja,4,69100,63.887712,23.928562,1
102231138M,15,217,Ratsukuja,4,69100,63.887849,23.92867,2
102231139N,15,217,Huhtakuja,5,69100,63.885987,23.930667,1
102231140P,15,217,Koivukuja,1,69100,63.886948,23.929808,1
